290.381440 66.586052
290.381451 66.594316
290.381464 66.602679
298.977251 58.015211
298.977267 58.026167
298.977272 58.032164
298.977279 58.040257
298.977289 58.048580
298.977300 58.056902
298.977310 58.065272
298.977320 58.073583
298.977330 58.082002
298.977341 58.090306
298.977351 58.098604
298.977372 58.107006
298.977382 58.115306
298.977393 58.123669
298.977403 58.132024
298.977414 58.140398
298.977424 58.148719
298.977434 58.157035
298.977444 58.165408
306.678272 50.472904
306.678288 50.481320
306.678293 50.489606
306.678297 50.497963
306.678301 50.506318
306.678306 50.514633
306.678317 50.522978
306.678327 50.531358
306.678347 50.539706
306.678356 50.548000
310.204035 47.030693
313.977258 43.265804
313.977272 43.274222
313.977276 43.282596
313.977280 43.290974
313.977283 43.299207
313.977291 43.307567
319.189055 38.104138
319.189070 38.113943
319.189073 38.122192
319.189078 38.130633
319.189089 38.138874
319.189104 38.147234
319.189110 38.155561
319.189175 38.170739
319.189186 38.179118
319.189196 38.188236
319.189206 38.195798
319.189217 38.204139
319.189242 38.212460
319.189253 38.220764
319.189263 38.229174
319.189274 38.237544
319.189284 38.245785
319.189295 38.254155
319.189305 38.262506
319.189315 38.270985
319.189325 38.279184
319.189337 38.287528
319.189347 38.295914
319.189358 38.304896
319.189369 38.313106
319.189378 38.321447
325.090275 32.428927
325.090287 32.437275
325.090292 32.446125
325.090298 32.454458
325.090309 32.461196
325.090319 32.469662
325.090330 32.477847
325.090340 32.486273
325.090351 32.494658
325.090361 32.503028
325.090373 32.511309
325.090383 32.519675
325.090394 32.530007
325.090451 32.537499
325.090461 32.543000
325.090481 32.550734
325.090492 32.559027
325.090502 32.567396
325.090512 32.574396
325.090523 32.579925
325.090533 32.588233
325.090541 32.599503
339.755848 17.942502
339.755861 17.946521
339.755865 17.955191
339.755868 17.963577
339.755873 17.971856
339.755901 17.980255
339.755905 17.988457
339.755907 17.996938
339.755914 18.005358
339.755925 18.013518
339.755933 18.021918
346.127650 11.658583
346.127663 11.666856
346.127666 11.675255
346.127670 11.683679
346.154954 11.665184
366.159214 0.005296
366.159279 0.012377
366.159286 0.021925
366.159290 0.030291
366.159293 0.038632
366.159296 0.047002
366.159299 0.055372
366.159303 0.063697
366.159306 0.072079
366.159309 0.080399
369.749638 0.008106
369.749697 0.015008
369.749704 0.023362
369.749707 0.031701
369.749710 0.040093
369.749713 0.048437
374.114838 0.006547
374.114893 0.018281
374.114899 0.027927
374.114902 0.036293
374.114905 0.044621
374.114908 0.053016
374.114911 0.061377
374.114914 0.069682
374.114917 0.077914
374.114920 0.086254
374.114928 0.094616
374.114940 0.102939
374.114951 0.111244
374.114961 0.119626
374.114973 0.127930
374.114984 0.136293
374.115003 0.144600
374.115015 0.153057
374.115025 0.161350
374.115036 0.169684
374.115045 0.178099
381.136544 0.009218
381.136602 0.017048
381.136609 0.025827
381.136614 0.034207
381.136618 0.042532
381.136622 0.050925
381.136626 0.059206
381.136630 0.067576
381.136635 0.075873
381.136641 0.084361
381.136652 0.092707
381.136663 0.101053
381.136674 0.109313
381.136685 0.117619
381.136696 0.126078
381.136707 0.134433
381.136718 0.142711
381.136729 0.151084
381.136739 0.159427
381.136750 0.167758
381.136759 0.176140
394.298925 0.010667
394.298978 0.018079
394.298984 0.027249
394.298987 0.035591
394.298990 0.043948
394.298999 0.052334
394.299010 0.060664
394.299021 0.069050
394.299032 0.077359
394.299043 0.085725
394.299054 0.094009
394.299065 0.102406
394.299075 0.110674
394.299086 0.119087
394.299122 0.127386
394.299126 0.136205
394.299130 0.144197
394.299133 0.152562
394.299142 0.160833
394.299175 0.169246
394.299179 0.177702
394.299184 0.185889
399.473567 0.005064
399.473624 0.011004
399.473631 0.021762
399.473634 0.030119
399.473638 0.038471
399.473641 0.046752
399.473644 0.055052
399.473658 0.063372
399.473669 0.071730
399.473680 0.080100
399.473691 0.088459
399.473702 0.096832
399.474825 0.104044
404.502187 0.003618
404.502243 0.009374
404.502250 0.020226
404.502254 0.028562
404.502257 0.036922
404.502261 0.045247
404.502264 0.053629
404.502267 0.061954
404.669101 0.011906
404.669210 0.019444
404.669216 0.027772
409.692215 0.006739
409.692275 0.015748
409.692282 0.024029
409.692286 0.032437
409.692289 0.040714
409.692305 0.049081
409.692310 0.057406
409.692313 0.065774
409.692316 0.074214
409.692323 0.081051
409.692326 0.090817
409.692329 0.099175
409.692336 0.106029
409.692347 0.113740
409.692358 0.138090
409.692369 0.146414
409.692380 0.154771
409.692391 0.163106
409.692439 0.171385
409.692450 0.179797
409.692461 0.189914
409.692474 0.197308
409.692486 0.203031
409.692497 0.210844
409.692508 0.218866
409.692522 0.227843
409.692529 0.234503
409.692541 0.239962
409.692550 0.251066
416.987963 0.006443
416.988027 0.012931
416.988035 0.023027
416.988038 0.031349
416.988041 0.039666
416.988045 0.048023
416.988049 0.056363
416.988060 0.064700
416.988070 0.104663
416.988081 0.123129
416.988092 0.139876
416.988112 0.148161
416.988123 0.156388
416.988134 0.164760
416.988145 0.173154
416.988156 0.181531
416.988166 0.189787
416.988178 0.198115
416.988189 0.206495
416.988199 0.214792
416.988210 0.223189
416.988221 0.231464
416.988368 0.239771
425.871376 0.010072
425.871455 0.018455
425.871463 0.026804
425.871468 0.035139
425.871473 0.043430
425.871478 0.051779
425.871482 0.060155
425.871487 0.068470
425.871491 0.076826
425.871496 0.085189
425.871500 0.093572
425.871505 0.101878
425.871509 0.110225
425.871514 0.118578
431.943017 0.007778
431.943103 0.012724
431.943109 0.024405
431.943114 0.032732
431.943117 0.041038
431.943120 0.049338
431.943123 0.057824
431.943126 0.066160
431.943129 0.074509
431.943132 0.082854
431.943135 0.091238
431.943138 0.099568
431.943141 0.107894
431.943144 0.116261
438.489726 0.005424
438.489785 0.011370
438.489792 0.019681
438.489796 0.028069
438.489799 0.036460
438.489802 0.044778
438.489804 0.053200
438.489807 0.063773
438.489811 0.072121
438.489814 0.080493
438.489823 0.088842
438.489832 0.097164
444.049251 0.006599
444.049329 0.012083
444.049339 0.023125
444.049399 0.031420
444.049456 0.039747
444.049467 0.048046
444.049472 0.056454
444.049477 0.064842
444.049482 0.073197
444.049486 0.081571
444.049491 0.089880
444.049496 0.098232
444.049500 0.106550
444.049505 0.114930
444.049509 0.123294
444.049514 0.131643
444.049519 0.139977
444.049523 0.148383
444.049528 0.156797
444.049532 0.164956
444.425044 0.006280
444.425098 0.015218
444.425104 0.027769
444.425108 0.036108
444.425111 0.045713
444.425114 0.053489
444.425117 0.061831
444.425121 0.071021
449.383641 0.005790
449.383724 0.016924
449.383776 0.024485
449.383781 0.032899
449.383785 0.041201
449.383790 0.049683
449.383794 0.057899
449.383798 0.066352
449.383802 0.074643
449.383807 0.083104
449.383811 0.091355
449.383815 0.099697
449.423006 0.068847
449.423021 0.074552
449.423025 0.082400
449.423028 0.090092
449.423037 0.098452
449.423048 0.106841
449.423059 0.115164
449.423070 0.123468
449.423080 0.131858
449.423091 0.140190
449.423103 0.148544
449.423141 0.156809
449.423152 0.165171
449.423164 0.174643
449.423176 0.182052
449.423188 0.187001
449.423199 0.195313
449.423210 0.203682
449.423221 0.212023
449.423232 0.219095
449.423243 0.224620
449.423254 0.232948
449.423265 0.244102
449.423284 0.252398
449.423294 0.258177
449.423305 0.265674
449.423370 0.274009
449.423375 0.282850
454.406321 0.010129
454.406411 0.017344
454.406422 0.021672
454.406428 0.029062
454.406434 0.037418
454.406440 0.045700
454.406445 0.054056
454.406451 0.062374
454.406456 0.070721
454.406462 0.079139
454.406468 0.087513
454.406473 0.095838
454.406479 0.104232
454.406485 0.112531
454.406491 0.120886
454.406499 0.129203
454.406517 0.137512
454.406530 0.145844
454.406542 0.154258
454.406553 0.162647
454.406564 0.170906
454.406575 0.179246
454.406586 0.187599
454.406597 0.195913
454.406608 0.204302
454.406622 0.212584
454.406631 0.220989
461.800235 0.005190
461.800286 0.010967
461.800293 0.018950
461.800296 0.026338
461.800299 0.038471
461.800302 0.046868
461.800305 0.055199
461.800309 0.063556
461.800320 0.071866
461.800332 0.080183
461.800343 0.088564
461.800354 0.096901
461.800366 0.105236
461.800377 0.113641
461.800388 0.121913
461.800399 0.130258
461.800410 0.138624
461.800421 0.146923
461.800432 0.155372
461.800452 0.163707
461.800463 0.172056
461.800474 0.180355
461.800485 0.188680
461.800496 0.196942
461.800507 0.205351
461.800519 0.213689
461.800533 0.222001
461.800540 0.230397
461.800551 0.238731
461.800562 0.247061
461.800573 0.255440
461.800584 0.263749
461.800595 0.272092
461.800606 0.280459
461.800624 0.288795
461.800637 0.297105
461.800648 0.305468
461.800660 0.313765
461.800670 0.322170
461.800682 0.330515
461.800693 0.338874
461.800704 0.347201
461.800715 0.355548
461.800726 0.363851
461.800737 0.372209
461.800748 0.380565
461.800759 0.388908
461.800770 0.397256
461.800781 0.405544
461.800792 0.413936
461.800826 0.422254
461.800829 0.430651
461.800832 0.438950
461.800845 0.447311
461.800855 0.455658
461.800869 0.463985
461.800878 0.472407
461.800889 0.480758
461.800900 0.489015
461.800911 0.497381
461.800922 0.505736
461.800933 0.514041
461.800944 0.522382
461.800959 0.530751
461.800966 0.539192
461.800977 0.547419
461.800988 0.555798
461.801000 0.564124
461.801019 0.572499
461.801031 0.580847
461.801042 0.589183
461.801054 0.597558
461.801064 0.606106
461.801075 0.614133
461.801086 0.622532
461.801106 0.630896
461.801110 0.639194
461.801120 0.647588
461.801131 0.655927
461.801142 0.664187
461.801153 0.672542
461.801164 0.681070
461.801175 0.689391
461.801186 0.697704
461.801198 0.705928
461.801208 0.714309
461.801219 0.722722
461.801230 0.731046
461.801250 0.739336
461.801261 0.747680
461.801270 0.756026
467.031674 0.010748
467.088980 0.006204
467.089017 0.011837
467.089022 0.020190
467.089026 0.028486
467.089029 0.036851
467.089032 0.045162
467.089035 0.053558
467.089046 0.061876
467.089055 0.070235
467.089066 0.078633
467.089077 0.086877
467.089088 0.095249
467.089113 0.103602
467.089125 0.111952
467.089136 0.120272
467.089147 0.128618
467.089158 0.136955
467.089169 0.145316
467.089180 0.153630
467.089191 0.161986
467.089202 0.170346
467.089220 0.178673
467.089231 0.187010
467.089251 0.195328
467.089262 0.203733
467.089273 0.212004
467.089285 0.220369
467.089295 0.228730
467.089307 0.237060
467.089318 0.245455
467.089329 0.253803
467.089340 0.262158
467.089351 0.270527
467.089362 0.279280
467.089372 0.287169
467.089384 0.295514
467.089394 0.303914
467.089405 0.312248
467.089423 0.320506
467.089435 0.328909
467.089447 0.337242
467.089458 0.345583
467.089469 0.353932
467.089480 0.362324
467.089491 0.370611
467.089501 0.378957
467.089513 0.387293
467.089525 0.395686
467.089535 0.403989
467.089546 0.412318
467.089557 0.420605
467.089568 0.428977
467.089579 0.437319
467.089590 0.445659
467.089601 0.454017
467.089612 0.462350
467.089623 0.470698
467.089633 0.479021
477.918893 0.004311
477.918954 0.012116
477.918963 0.020508
477.918968 0.028801
477.918972 0.037173
489.474669 0.004007
489.474717 0.012471
489.495220 0.005485
489.495246 0.015414
489.495252 0.023742
489.495255 0.032138
489.495258 0.040423
489.495269 0.049048
489.495280 0.057136
489.495291 0.065497
489.495303 0.073835
489.495324 0.082175
489.495335 0.090526
489.495346 0.098854
489.495359 0.107199
489.495369 0.115532
489.495379 0.123880
489.495390 0.132189
494.441618 0.004574
494.441676 0.014147
494.441683 0.022475
494.441687 0.030822
494.441690 0.039168
494.441694 0.047535
494.441697 0.055932
494.441701 0.064259
494.441704 0.072541
494.441707 0.080907
494.441714 0.089285
494.441726 0.097598
494.441737 0.105978
494.441748 0.114310
494.441759 0.122622
494.441770 0.130964
494.441781 0.139352
494.441792 0.148555
494.441841 0.155819
494.441852 0.164246
494.441865 0.172452
494.441875 0.178347
494.441886 0.185783
494.441898 0.194181
494.441910 0.202484
494.441921 0.209595
494.441932 0.215135
494.441943 0.223467
494.441963 0.231756
494.441974 0.242849
494.441986 0.248247
494.441997 0.255982
494.442008 0.264282
494.442019 0.272552
494.442031 0.280898
494.442042 0.289249
494.442064 0.305721
494.442075 0.314110
494.442098 0.322444
494.442105 0.330718
494.442117 0.339058
494.442128 0.347025
494.442139 0.355353
494.442149 0.363674
494.442161 0.372033
494.442173 0.380734
494.442184 0.389989
494.442195 0.395829
494.442205 0.401031
494.442216 0.406710
494.442227 0.414292
494.442238 0.422618
494.442249 0.430943
494.442260 0.439285
494.442271 0.447640
494.442286 0.455967
494.442297 0.464308
494.442308 0.472687
494.442319 0.481085
494.442330 0.489434
494.442341 0.497640
494.442353 0.505753
494.442368 0.514453
494.442375 0.522743
494.442386 0.531037
494.442397 0.539405
494.442415 0.547732
494.442426 0.556092
494.442438 0.564444
494.442449 0.572765
494.442460 0.581102
494.442471 0.589422
494.442482 0.597246
494.442493 0.605590
494.442504 0.613934
494.442515 0.622156
494.442526 0.630486
494.442536 0.638865
494.442556 0.647176
494.442567 0.655533
494.442578 0.663868
494.442588 0.672230
494.442842 0.680272
494.442853 0.689409
494.442866 0.695254
494.442877 0.703631
494.442887 0.711968
494.442898 0.720360
494.442910 0.728591
494.442921 0.736947
494.442932 0.745431
494.442943 0.753634
494.442954 0.763528
494.442964 0.770426
494.443166 0.780974
499.503639 0.003531
499.503704 0.011351
499.503711 0.019729
499.503715 0.028056
499.503719 0.036479
499.503722 0.044820
499.503726 0.053185
499.503729 0.061483
499.503733 0.069945
499.503736 0.078164
499.503740 0.086482
509.410048 0.009064
509.410100 0.017312
509.410106 0.025659
509.410110 0.034140
509.410113 0.042453
518.536447 0.003092
518.536497 0.011300
518.536503 0.019593
518.536507 0.027918
518.536510 0.036281
518.536513 0.044640
518.536516 0.052988
518.536519 0.061369
518.536522 0.069697
518.536525 0.078005
518.536544 0.086419
518.536555 0.094777
518.536566 0.103073
518.536577 0.111463
518.536588 0.119789
518.536598 0.128134
518.536609 0.136449
518.536620 0.144854
518.536647 0.153084
518.536650 0.161428
518.536654 0.169746
518.536664 0.178132
518.536674 0.187140
518.536685 0.195450
518.536696 0.203720
518.536716 0.212039
523.698608 0.010458
523.698668 0.018904
523.698675 0.027229
523.698680 0.035437
523.698684 0.043759
523.698688 0.052092
523.698693 0.060405
523.698697 0.068768
523.698702 0.077157
523.698706 0.085501
523.698710 0.093869
523.698715 0.102228
523.698722 0.110561
523.698733 0.118930
523.698744 0.127285
523.698755 0.135610
523.698766 0.143890
523.698777 0.152270
523.698789 0.160643
523.698800 0.168986
523.698811 0.177299
523.698831 0.185625
523.698842 0.193961
523.698853 0.202310
523.698865 0.210597
523.698875 0.219011
523.698888 0.227294
523.698898 0.235682
523.698909 0.244101
523.698929 0.252396
523.698934 0.260829
523.698941 0.269090
523.698952 0.277453
523.698964 0.285772
523.698974 0.294120
523.698985 0.302472
523.699003 0.310812
523.699015 0.319170
524.348440 0.003242
529.004850 0.006441
529.004898 0.015256
529.004905 0.023610
529.004908 0.031997
529.004911 0.040308
529.004914 0.048804
529.004917 0.057068
529.004920 0.065417
529.004926 0.073769
529.004938 0.082122
529.004949 0.090477
529.004960 0.098811
529.004971 0.107060
529.004982 0.115413
529.004991 0.123786
529.304882 0.007389
529.304931 0.014793
529.304937 0.023123
529.304941 0.031510
529.304944 0.039886
529.304946 0.048222
529.304949 0.056573
529.304956 0.064908
529.304963 0.073285
529.304972 0.081591
529.304983 0.089937
529.304994 0.098273
529.305005 0.106596
529.305016 0.114956
529.305027 0.123334
529.305039 0.131671
529.305050 0.139969
529.305062 0.148429
529.305073 0.156682
529.305084 0.165537
529.305141 0.173013
529.305153 0.178453
529.305172 0.186077
529.305184 0.194412
529.305194 0.202765
529.305206 0.209781
529.305217 0.215443
529.305228 0.226456
529.305239 0.234814
529.305250 0.243151
529.305261 0.248374
529.305272 0.256264
529.305283 0.264046
529.305295 0.272424
529.305306 0.282072
529.305317 0.289984
529.305328 0.298353
529.305339 0.306688
529.305350 0.315022
529.305361 0.340040
529.305372 0.348449
529.305391 0.356734
529.305402 0.365047
529.305414 0.373410
529.305425 0.381787
529.305438 0.389522
529.305447 0.398632
536.358683 0.006353
536.358739 0.014583
536.358746 0.022908
536.358750 0.031250
536.358753 0.039550
536.358757 0.047966
536.358760 0.056269
536.358764 0.064648
536.358767 0.072981
536.358772 0.081376
536.358781 0.089692
541.750219 0.008696
541.750283 0.013143
541.750293 0.019460
541.750298 0.025272
541.750301 0.033657
541.750304 0.042011
541.750307 0.050308
541.750310 0.058671
541.750313 0.067043
541.750316 0.075367
541.750319 0.083743
541.750329 0.092099
541.750341 0.100455
541.750352 0.108790
541.750363 0.117215
541.750374 0.125537
541.750385 0.133775
541.750397 0.142094
541.750407 0.150477
541.750418 0.158837
541.750438 0.167149
541.750449 0.175506
541.750460 0.183868
541.750471 0.192191
541.750482 0.200532
541.750493 0.208847
541.750504 0.217277
541.750515 0.225607
541.750526 0.233886
541.750537 0.242311
541.750548 0.250712
541.750559 0.258941
541.750569 0.267283
541.750580 0.275634
541.750592 0.283963
541.750609 0.292338
541.750622 0.300677
541.750633 0.308990
541.750644 0.317336
547.986109 0.009235
547.986164 0.017521
547.986170 0.025821
547.986174 0.034204
547.986176 0.042557
554.239030 0.008809
554.833021 0.005607
554.833069 0.013899
554.833075 0.022235
554.833078 0.030603
554.833081 0.038951
554.833084 0.047316
554.833087 0.055235
554.833120 0.064980
554.833126 0.073345
554.833130 0.081698
554.833133 0.090128
554.833136 0.098433
554.833146 0.106680
554.833157 0.115024
554.833168 0.123389
554.833179 0.131712
554.833190 0.140094
554.833201 0.148457
554.833212 0.156889
554.833223 0.165230
554.833234 0.173471
554.833243 0.181830
563.570762 0.005977
563.570829 0.014282
563.570838 0.022591
563.570843 0.030954
563.571427 0.038725
569.370505 0.008612
569.370552 0.015049
569.370559 0.023408
569.370562 0.031749
569.370565 0.040107
569.370568 0.048446
569.370571 0.056814
569.370574 0.068286
569.370578 0.076643
569.370589 0.084971
569.370600 0.090177
569.370611 0.098481
569.370623 0.105873
569.370635 0.114209
569.370646 0.123733
569.370657 0.132101
569.370668 0.140405
569.370680 0.148782
569.370723 0.157114
569.370734 0.165435
569.370745 0.173780
569.370755 0.182118
570.113361 0.006467
570.113409 0.017450
570.113415 0.024331
570.113419 0.032668
570.113422 0.040988
570.113424 0.049393
570.113427 0.057724
570.113430 0.066077
